Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock,Product Sub Group,Product Group
542768906380BW,PIANO_BLACK-ELECTRICAL CP & MUSIC SYSTEM,," 4,538.00 ",18%,," 3,538.28 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542768906387BW,IANO_BLACK-CLUSTER CHROME RING,, 717.00 ,18%,, 559.04 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542768906387CE,PIANO_BK_PLN-CLUSTER CHROME RING,, 388.00 ,18%,, 302.52 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542768906392B2,JAVA_BLACK-VISTA SWITCH PACK BLANKING CO,, 112.00 ,18%,, 87.33 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542768906402,SPRING CLIP,, 25.00 ,18%,, 19.49 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542768906404,FLANGE BOLT,, 7.00 ,18%,, 5.46 ,,EA,,TELCO,TATA,,,,,,,,,,,,73181500,,,
542768906470,HOUSINGUSB CAP,, 70.00 ,18%,, 54.58 ,,EA,,TELCO,TATA,Altroz / Nexon BS6,,,,,,,,,,,87089900,,,
542768906470C7,GRANIT_BLACK-HOUSINGUSB CAP,, 107.00 ,18%,, 83.43 ,,EA,,TELCO,TATA,Altroz BS6,,,,,,,,,,,87089900,,,
542769100101B2,ASSY.REAR QUARTER TRIM LH (VISTA FACELIF,, 608.00 ,18%,, 474.06 ,,EA,,TELCO,TATA,Tigor BS6,,,,,,,,,,,87089900,,,
542769100102B2,ASSY.REAR QUARTER TRIM RH-BASE (VISTA FA,, 561.00 ,18%,, 437.41 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542769100105B2,JAVA_BLACK-ASSY.PARCEL SHELF - MID BOLT,," 2,116.00 ",18%,," 1,649.85 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542769100106B2,JAVA_BLACK-ASSY.PARCEL SHELF - HIGH BOLT,," 2,401.00 ",18%,," 1,872.06 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542769100109B2,ASSY REAR QTR TRIM RH WITH LL AND TG SW,," 1,146.00 ",18%,, 893.54 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542769106305B2,JAVA_BLACK-CARPET REAR WHEEL ARCH LH,," 1,429.00 ",18%,," 1,114.19 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542769106306B2,JAVA_BLACK-CARPET REAR WHEEL ARCH RH,," 1,429.00 ",18%,," 1,114.19 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542769106315,AMPNER PARCEL SHELF,, 48.00 ,18%,, 37.43 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542769106317,PARCEL SHELF MOUNTING CLIP BOUGHTOUT,, 17.00 ,18%,, 13.25 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542769500101B6,BONE-ASSY HEADLINIG-RHD WITH MICROPHON C,," 4,163.00 ",18%,," 3,245.89 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542769500102B6,BONE-ASSY HEADLINIG-RHD (FIX GRAB HANDLE,," 4,378.00 ",18%,," 3,413.53 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
54277220010130,CED-ASSY FRONT DOOR SHELL LH,," 9,296.00 ",18%,," 7,248.09 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
54277220010230,CED-ASSY FRONT DOOR SHELL RH,," 9,296.00 ",18%,," 7,248.09 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772208203,REINF WAIST FRONT DOOR OUTER LH,, 190.00 ,18%,, 148.14 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542772208204,REINF WAIST FRONT DOOR OUTER RH,, 190.00 ,18%,, 148.14 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542772208216,SCREW,, 19.00 ,18%,, 14.81 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300113,ASSY DOOR HINGE BOTTOM LH(ICR),," 1,005.00 ",18%,, 783.60 ,,EA,,TELCO,TATA,Altroz / Nexon BS6,,,,,,,,,,,87089900,,,
542772300114,ASSY DOOR HINGE BOTTOM RH(ICR),," 1,005.00 ",18%,, 783.60 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300115,ASSY DOOR HINGE TOP LH(ICR),," 1,005.00 ",18%,, 783.60 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300116,ASSY DOOR HINGE TOP RH(ICR),," 1,005.00 ",18%,, 783.60 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300117,HINGE ASSYDOORLH,, 334.00 ,18%,, 260.42 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542772300118,HINGE ASSYDOORRH,, 375.00 ,18%,, 292.39 ,,EA,,TELCO,TATA,Bolt,,,,,,,,,,,87089900,,,
542772300122,ASSY RENF ODH FRONT LH (NEW STYLE),, 540.00 ,18%,, 421.04 ,,EA,,TELCO,TATA,Bolt,,,,,,,,,,,87089900,,,
542772300123,ASSY RENF ODH FRONT RH (NEW STYLE),, 540.00 ,18%,, 421.04 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300124,ASSY RENF ODH FRONT LH WITH ACTUATOR,, 576.00 ,18%,, 449.11 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300137,KIT-LOCK SET ASSY,," 6,130.00 ",18%,," 4,779.56 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300153,KIT LOCK SET XE BOLT,," 8,818.00 ",18%,," 6,875.39 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300154,KIT LOCK SET  XM BOLT,," 10,203.00 ",18%,," 7,955.28 ",,EA,,TELCO,TATA,,,,,,,,,,,,83012000,,,
542772300172,ASSY ODH FRT BOLT LH (NEW STYLING),," 1,040.00 ",18%,, 810.89 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300173,ASSY ODH FRT BOLT RH (NEW STYLING),, 903.00 ,18%,, 704.07 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542772300190,ASSY CHECK STRAP FR DR LH BOLT M/S(VNS),, 313.00 ,18%,, 244.05 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542772300191,ASY.CHECK STRAP FR DR RH BOLT(M/S VNS),, 313.00 ,18%,, 244.05 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300200B2,JAVA_BLACK-ASSY INR HANDLE TRIM COMP LH,, 458.00 ,18%,, 357.10 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300201B2,JAVA_BLACK-ASSY INR HANDLE TRIM COMP RH,, 458.00 ,18%,, 357.10 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300212,ASSY CABLE LATCH FRT POWER COMP LH RHD,," 2,038.00 ",18%,," 1,589.03 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300213,ASSY CABLE LATCH FRT POWER COMP RH RHD,," 2,036.00 ",18%,," 1,587.47 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300214,ASSY CABLE LATCH FRT MAN COMP LH,," 1,381.00 ",18%,," 1,076.77 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300215,ASSY CABLE LATCH FRT MAN COMP RH,," 1,381.00 ",18%,," 1,076.77 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300223,ASSY CABLE LATCH FRT POWER LH XE ZEST,," 2,105.00 ",18%,," 1,641.27 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772300226B8,ASSY INR HANDLE CHROM LH VFL(ITW),, 896.00 ,18%,, 698.61 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300227B8,ASSY INR HANDLE CHROM RH VFL(ITW),, 896.00 ,18%,, 698.61 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772300229B8,ASSY INR HANDLE SILVER  LH VFL(ITW),," 1,250.00 ",18%,, 974.63 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542772300230B8,ASSY INR HANDLE SILVER  RH VFL(ITW),," 1,250.00 ",18%,, 974.63 ,,EA,,TELCO,TATA,,,,,,,,,,,,87082900,,,
542772306001,LINK ODH FRT DOOR LATCH LH BOLT,, 46.00 ,18%,, 35.87 ,,EA,,TELCO,TATA,,,,,,,,,,,,83012000,,,
542772306002,LINK ODH FRT DOOR LATCH RH BOLT,, 46.00 ,18%,, 35.87 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542772306309B2,JAVA_BLACK-CAP INNNER HANDLE LH,, 14.00 ,18%,, 10.92 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306310B2,JAVA_BLACK-CAP INNNER HANDLE RH,, 14.00 ,18%,, 10.92 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306311,GRIPPER ODH NEW (STYLED),, 365.00 ,18%,, 284.59 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306312,GASKET PIVOTE SIDE (NEW),, 6.00 ,18%,, 4.68 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306314,CUSHION CAP SIDE (NEW),, 11.00 ,18%,, 8.58 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306315,CAP FRONT DOOR WITHOUT HOLE (NEW),, 111.00 ,18%,, 86.55 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306316,CAP FRONT DOOR WITH HOLE (NEW),, 111.00 ,18%,, 86.55 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772306317,W-SPRING,, 9.00 ,18%,, 7.02 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772308001,SOCKET HEAD SCREW M8X20,, 9.00 ,18%,, 7.02 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772308007,SCREW,, 19.00 ,18%,, 14.81 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542772506301,INNER WAIST SEAL FRONT LH (MAPS),, 296.00 ,18%,, 230.79 ,,EA,,TELCO,TATA,Nexon BS4,,,,,,,,,,,87089900,,,
542772506302,INNER WAIST SEAL FRONT RH (MAPS,, 296.00 ,18%,, 230.79 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772506303,OUTER WAIST CHROME FRONT LH (PPAP),," 1,125.00 ",18%,, 877.16 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772506304,OUTER WAIST CHROME FRONT RH (PPAP),," 1,125.00 ",18%,, 877.16 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772506305,OUTER WAIST SEAL FRONT DR LH,," 1,064.00 ",18%,, 829.60 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772506306,OUTER WAIST SEAL FRONT DR RH,," 1,064.00 ",18%,, 829.60 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772506307,FRT DOOR PRIMARY SEAL DOUBLE BULB LH,," 1,421.00 ",18%,," 1,107.95 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542772506308,FRT DOOR PRIMARY SEAL DOUBLE BLUB RH,," 1,421.00 ",18%,," 1,107.95 ",,EA,,TELCO,TATA,,,,,,,,,,,,85443000,,,
542772706301,PLASTIC MEMBRANE FRONT DOOR LH,, 198.00 ,18%,, 154.38 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542772706302,PLASTIC MEMBRANE FRONT DOOR RH,, 198.00 ,18%,, 154.38 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
54277320010130,CED-ASSY REAR DOOR SHELL LH,," 15,891.00 ",18%,," 12,390.21 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
54277320010230,CED-ASSY REAR DOOR SHELL RH,," 15,891.00 ",18%,," 12,390.21 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773200119,ASSY SUPPORT PLATE (REAR DOOR HINGE),, 59.00 ,18%,, 46.00 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542773208205,REINF WAIST REAR DOOR OUTER LH,, 130.00 ,18%,, 101.36 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542773208206,REINF WAIST REAR DOOR OUTER RH,, 130.00 ,18%,, 101.36 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542773300122,ASSY RENF ODH REAR LH (NEW STYLE),, 500.00 ,18%,, 389.85 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773300123,ASSY RENF ODH REAR RH (NEW STYLE),, 500.00 ,18%,, 389.85 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773300172,ASSY ODH RR BOLT LH (NEW STYLING),," 1,006.00 ",18%,, 784.38 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773300173,ASSY ODH RR BOLT RH (NEW STYLING),," 1,006.00 ",18%,, 784.38 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542773300190,ASSY.CHECK STRAP REAR DOOR COMP LH BOLT,, 307.00 ,18%,, 239.37 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542773300191,ASSY.CHECK STRAP REAR DOOR COMP RH BOLT,, 307.00 ,18%,, 239.37 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773300204,ASSY CABLE LATCH REAR POWER COMP LH BOLT,," 2,004.00 ",18%,," 1,562.52 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542773300205,ASSY CABLE LATCH REAR POWER COMP RH BOLT,," 2,004.00 ",18%,," 1,562.52 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542773300206,ASSY CABLE LATCH REAR MAN COMP LH BOLT,," 1,338.00 ",18%,," 1,043.24 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542773300207,ASSY CABLE LATCH REAR MAN COMP RH BOLT,," 1,338.00 ",18%,," 1,043.24 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542773306001,LINK ODH REAR DOOR LH BOLT,, 40.00 ,18%,, 31.19 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542773306002,LATCH LINK ODH REAR DOOR RH BOLT,, 40.00 ,18%,, 31.19 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542773306315,CAP REAR DOOR (NEW),, 118.00 ,18%,, 92.00 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506301,INNER WAIST SEAL REAR LH (MAPS),, 392.00 ,18%,, 305.64 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506302,INNER WAIST SEAL REAR RH (MAPS),, 392.00 ,18%,, 305.64 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506303,RR DR FIXED GLASS BOTTOM MOULD (MAPS),, 48.00 ,18%,, 37.43 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506304,OUTER WAIST CHROME REAR LH (PPAP),," 1,153.00 ",18%,, 898.99 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506305,OUTER WAIST CHROME REAR RH (PPAP),," 1,153.00 ",18%,, 898.99 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506306,OUTER WAIST SEAL REAR DR LH,," 1,112.00 ",18%,, 867.03 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773506307,OUTER WAIST SEAL REAR DR RH,," 1,112.00 ",18%,, 867.03 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773508201,CHANNEL FIX GLASS BOTTOM REAR DOOR,, 57.00 ,18%,, 44.44 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542773706301,PLASTIC MEMBRANE REAR DOOR LH,, 199.00 ,18%,, 155.16 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542773706302,PLASTIC MEMBRANE REAR DOOR RH,, 199.00 ,18%,, 155.16 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
54277420010130,CED ASSY TAILGATE SHELL COMPLETE,," 9,259.00 ",18%,," 7,219.24 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
54277420010230,CED ASSY TAILGATE SHELL COMPLETE(WIPER),," 9,204.00 ",18%,," 7,176.36 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200107,Y REINF TAILGATE HINGE MTG LH,, 78.00 ,18%,, 60.82 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200108,ASSY REINF TAILGATE HINGE MTG RH,, 78.00 ,18%,, 60.82 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200109,ASSY REINF BALANCER MTG LH,, 179.00 ,18%,, 139.57 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082900,,,
542774200110,ASSY REINF BALANCER MTG RH,, 179.00 ,18%,, 139.57 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200111,ASSY REINF TAILGATE STOPPER,, 27.00 ,18%,, 21.05 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200113,ASSY REINF TAILGATE LATCH,, 105.00 ,18%,, 81.87 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200114,ASSY BKT WIPER MOTOR LOWER MTG,, 35.00 ,18%,, 27.29 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774200120,ASSY BKT WIPER MOTOR UPPER MTG,, 57.00 ,18%,, 44.44 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774203303,BRACKET TAILGATE TRIM MTG INNER,, 30.00 ,18%,, 23.39 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774203304,BRACKET TAILGATE TRIM MTG OUTER LH,, 26.00 ,18%,, 20.27 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774203305,BRACKET TAILGATE TRIM MTG OUTER RH,, 26.00 ,18%,, 20.27 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774300101,ASSY T-G LATCH  FACE LIFT (SHIVANI),, 320.00 ,18%,, 249.50 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542774300106,ASSY TAILGATE BALANCER COMP LH,, 723.00 ,18%,, 563.72 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774300107,ASSY TAILGATE BALANCER COMP RH,, 723.00 ,18%,, 563.72 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774300108,ASSY TAILGATE HINGE (VISTA FL),, 188.00 ,18%,, 146.58 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83021090,,,
542774306301,TAILGATE DOVE MOBILE SIDE,, 87.00 ,18%,, 67.83 ,,EA,,TELCO,TATA,Tiago BS6,,,,,,,,,,,40169390,,,
542774306302,TAILGATE DOVE STATIONARY SIDE,, 77.00 ,18%,, 60.04 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,40169390,,,
542774500102,SSY TAILGATE GLASS WITHOUT DEMISTER,," 3,849.00 ",18%,," 3,001.07 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70071100,,,
542774500103,ASSY TAIL GLASS WITH HOLE & DEMISTER,," 3,469.00 ",18%,," 2,704.78 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87082200,,,
542774506302,TAILGATE PRIMARY SEAL (MAPS),," 1,909.00 ",18%,," 1,488.45 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774700101,ASSY TAILGATE GARNISH TRIM,," 3,158.00 ",18%,," 2,462.29 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774700102B2,JAVA_BLACK-ASSY.TAILGATE TRIM-LUX (VISTA,," 1,834.00 ",18%,," 1,429.97 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774700108,ASSY REAR SPOILER,," 2,781.00 ",18%,," 2,168.35 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774700114,GARNISH ASSYTAILGATE,," 3,003.00 ",18%,," 2,341.44 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774706304B2,JAVA_BLACK-TAILGATE TRIM-BASE ( BOLT ),, 561.00 ,18%,, 437.41 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774706306B2,JAVA_BLACK-TAILGATE PULL CUP (VISTA FACE,, 64.00 ,18%,, 49.90 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774706306C7,GRANIT_BLACK-TAILGATE PULL CUP (VISTA FA,, 73.00 ,18%,, 56.92 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542774706309,TAIL LAMP DECORATIVE PIECE LH,, 138.00 ,18%,, 107.60 ,,EA,,TELCO,TATA,Tiago BS6,,,,,,,,,,,87089900,,,
542774706310,TAIL LAMP DECORATIVE PIECE RH,, 138.00 ,18%,, 107.60 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542781100100,HOOD LATCH ASSY RHD,, 345.00 ,18%,, 269.00 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,83012000,,,
542781100106,ASSY TAILGATE SILL COVER,," 3,103.00 ",18%,," 2,419.41 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542781100107,ASSY ORVM CORNER PIECE LH,, 227.00 ,18%,, 176.99 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542781100108,ASSY ORVM CORNER PIECE RH,, 227.00 ,18%,, 176.99 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542781100113,ASSY ORVM - BLACK MANUAL OPERATED LH,," 1,534.00 ",18%,," 1,196.06 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100114,ASSY ORVM - BLACK MANUAL OPERATED RH,," 1,534.00 ",18%,," 1,196.06 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100123,ASSY ORVM-BODY COLOUR MANUAL OPR+SRL LH,," 2,198.00 ",18%,," 1,713.78 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100124,ASSY ORVM-BODY COLOUR MANUAL OPR+SRL RH,," 2,198.00 ",18%,," 1,713.78 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100125,ASSY ORVM-BODY COLOR POWER OPRTED+SLR LH,," 2,185.00 ",18%,," 1,703.64 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100126,ASSY ORVM-BODY COLOR POWER OPRTED+SLR RH,," 2,185.00 ",18%,," 1,703.64 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100131,ASSY HOOD LATCH CABLE RHD (REMSON),, 116.00 ,18%,, 90.45 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100132,ASSY ORVM INNER COVER LH,, 160.00 ,18%,, 124.75 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100133,ASSY ORVM INNER COVER RH,, 160.00 ,18%,, 124.75 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100134,ASSY ORVM INNER COVER LH (WITHOUT HOLE),, 165.00 ,18%,, 128.65 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100135,ASSY ORVM INNER COVER RH (WITHOUT HOLE),, 165.00 ,18%,, 128.65 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100136,ASSY HOOD LATCH STRIKER (WELDED),, 173.00 ,18%,, 134.89 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,87089900,,,
542781100137,GLASS PLATE SUB-ASSY. LH,, 540.00 ,18%,, 421.04 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100138,GLASS PLATE SUB-ASSY. RH,, 540.00 ,18%,, 421.04 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100139,BLINKER ASSY. LH,," 1,179.00 ",18%,, 919.27 ,,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,85122010,,,
542781100143,BLINKER ASSY. RH,," 1,089.00 ",18%,, 849.09 ,,EA,,TELCO,TATA,NEXON BS6,,,,,,,,,,,70091010,,,
542781100147B6,BONE-ASSY.SUNVISOR WITH MIRROR WITH LABE,, 668.00 ,18%,, 520.84 ,,EA,,TELCO,TATA,NEXON BS6,,,,,,,,,,,87089900,,,
542781100154,ORVM ASSYPOWER OPERATEDLH,," 5,160.00 ",18%,," 4,023.25 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100155,ORVM ASSYPOWER OPERATED SRLRH,," 5,160.00 ",18%,," 4,023.25 ",,EA,,TELCO,TATA,Zest/Bolt,,,,,,,,,,,70091010,,,
542781100181,ORVM ASSYELECTRIC WITH SRLLH,," 3,436.00 ",18%,," 2,679.05 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
542781100182,ORVM ASSYELECTRIC WITH SRLRH,," 3,436.00 ",18%,," 2,679.05 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
